Date,Close
2019-09-03,10775.85
2019-09-04,10836.85
2019-09-05,10840.7
2019-09-06,10941.0
2019-09-09,11004.3
2019-09-11,11018.95
2019-09-12,10981.05
2019-09-13,11081.35
2019-09-16,10993.1
2019-09-17,10826.9
2019-09-18,10848.65
2019-09-19,10696.75
2019-09-20,11275.45
2019-09-23,11595.5
2019-09-24,11588.3
2019-09-25,11431.2
2019-09-26,11580.0
2019-09-27,11512.5
2019-09-30,11478.1
2019-10-01,11367.35
2019-10-03,11313.1
2019-10-04,11163.85
2019-10-07,11119.95
2019-10-09,11319.6
2019-10-10,11239.25
2019-10-11,11301.25
2019-10-14,11329.8
2019-10-15,11430.6
2019-10-16,11471.55
2019-10-17,11582.3
2019-10-18,11661.45
2019-10-22,11589.9
2019-10-23,11614.5
2019-10-24,11585.15
2019-10-25,11574.4
2019-10-29,11790.35
2019-10-30,11849.8
2019-10-31,11881.2
2019-11-01,11899.5
2019-11-04,11945.15
2019-11-05,11918.6
2019-11-06,11961.0
2019-11-07,12016.1
2019-11-08,11905.7
2019-11-11,11912.75
2019-11-13,11835.55
2019-11-14,11869.2
2019-11-15,11895.3
2019-11-18,11894.25
2019-11-19,11955.65
2019-11-20,11993.45
2019-11-21,11964.05
2019-11-22,11916.1
2019-11-25,12079.0
2019-11-26,12046.8
2019-11-27,12112.2
2019-11-28,12155.4
2019-11-29,12048.0
2019-12-02,12048.25
2019-12-03,12001.05
2019-12-04,12037.3
2019-12-05,12007.9
2019-12-06,11914.15
2019-12-09,11936.95
2019-12-10,11861.25
2019-12-11,11913.2
2019-12-12,11968.7
2019-12-13,12089.75
2019-12-16,12060.5
2019-12-17,12174.4
2019-12-18,12227.45
2019-12-19,12259.8
2019-12-20,12267.45
2019-12-23,12266.15
2019-12-24,12212.0
2019-12-26,12130.9
2019-12-27,12250.7
2019-12-30,12258.75
2019-12-31,12176.3
2020-01-01,12189.7
2020-01-02,12282.35
2020-01-03,12222.2
2020-01-06,11988.1
2020-01-07,12060.3
2020-01-08,12021.6
2020-01-09,12214.45
2020-01-10,12256.5
2020-01-13,12329.6
2020-01-14,12360.05
2020-01-15,12340.35
2020-01-16,12354.05
2020-01-17,12346.1
2020-01-20,12230.75
2020-01-21,12169.65
2020-01-22,12108.15
2020-01-23,12179.9
2020-01-24,12252.15
2020-01-27,12109.9
2020-01-28,12061.95
2020-01-29,12132.0
2020-01-30,12023.8
2020-01-31,11966.45
2020-02-01,11643.65
2020-02-03,11724.6
2020-02-04,11981.3
2020-02-05,12091.95
2020-02-06,12133.25
2020-02-07,12086.6
2020-02-10,12035.3
2020-02-11,12110.45
2020-02-12,12203.9
2020-02-13,12168.95
2020-02-14,12113.35
2020-02-17,12050.15
2020-02-18,12008.05
2020-02-19,12130.95
2020-02-20,12083.1
2020-02-24,11835.85
2020-02-25,11814.35
2020-02-26,11677.35
2020-02-27,11619.95
2020-02-28,11217.4
2020-03-02,11149.2
2020-03-03,11329.15
2020-03-04,11256.3
2020-03-05,11258.0
2020-03-06,10981.0
2020-03-09,10457.6
2020-03-11,10454.1
2020-03-12,9630.65
2020-03-13,10020.45
2020-03-16,9200.05
2020-03-17,8965.3
2020-03-18,8539.3
2020-03-19,8267.9
2020-03-20,8744.35
2020-03-23,7636.65
2020-03-24,7852.45
2020-03-25,8300.45
2020-03-26,8653.5
2020-03-27,8673.5
2020-03-30,8291.7
2020-03-31,8556.15
2020-04-01,8262.65
2020-04-03,8106.45
2020-04-07,8779.3
2020-04-08,8752.4
2020-04-09,9098.55
2020-04-13,9006.65
2020-04-15,8942.6
2020-04-16,9016.6
2020-04-17,9291.35
2020-04-20,9262.0
2020-04-21,8981.1
2020-04-22,9193.35
2020-04-23,9302.9
2020-04-24,9174.0
2020-04-27,9289.6
2020-04-28,9401.7
2020-04-29,9536.8
2020-04-30,9851.85
2020-05-04,9305.7
2020-05-05,9222.9
2020-05-06,9287.8
2020-05-07,9212.95
2020-05-08,9249.5
2020-05-11,9247.2
2020-05-12,9209.65
2020-05-13,9383.25
2020-05-14,9150.2
2020-05-15,9128.95
2020-05-18,8830.4
2020-05-19,8890.55
2020-05-20,9085.15
2020-05-21,9102.2
2020-05-22,9051.5
2020-05-26,9046.1
2020-05-27,9317.4
2020-05-28,9488.0
2020-05-29,9568.45
2020-06-01,9812.2
2020-06-02,9995.1
2020-06-03,10068.05
2020-06-04,10030.75
2020-06-05,10168.2
2020-06-08,10175.25
2020-06-09,10026.25
2020-06-10,10139.4
2020-06-11,9910.15
2020-06-12,9958.15
2020-06-15,9818.05
2020-06-16,9900.8
2020-06-17,9876.85
2020-06-18,10091.25
2020-06-19,10254.05
2020-06-22,10324.7
2020-06-23,10482.75
2020-06-24,10320.05
2020-06-25,10284.35
2020-06-26,10400.85
2020-06-29,10315.1
2020-06-30,10307.35
2020-07-01,10419.45
2020-07-02,10563.6
2020-07-03,10602.7
2020-07-06,10770.05
2020-07-07,10787.5
2020-07-08,10696.15
2020-07-09,10833.45
2020-07-10,10771.2
2020-07-13,10814.75
2020-07-14,10610.15
2020-07-15,10637.9
2020-07-16,10728.05
2020-07-17,10930.8
2020-07-20,11027.55
2020-07-21,11173.1
2020-07-22,11143.65
2020-07-23,11234.6
2020-07-24,11197.95
2020-07-27,11124.5
2020-07-28,11292.0
2020-07-29,11197.2
2020-07-30,11095.15
2020-07-31,11090.15
2020-08-03,10900.0
2020-08-04,11102.5
2020-08-05,11119.9
2020-08-06,11206.8
2020-08-07,11216.9
2020-08-10,11274.65
2020-08-11,11332.0
2020-08-12,11310.75
2020-08-13,11312.2
2020-08-14,11183.05
2020-08-17,11259.65
2020-08-18,11391.2
2020-08-19,11421.35
2020-08-20,11308.3
2020-08-21,11378.4
2020-08-24,11472.9
2020-08-25,11479.35
2020-08-26,11551.7
2020-08-27,11571.5
2020-08-28,11657.1
2020-08-31,11341.05
2020-09-01,11494.1
2020-09-02,11543.1
2020-09-03,11535.7
2020-09-04,11358.35
2020-09-07,11377.0
2020-09-08,11294.3
2020-09-09,11285.75
2020-09-10,11454.35
2020-09-11,11454.85
2020-09-14,11422.1
2020-09-15,11532.15
2020-09-16,11600.05
2020-09-17,11519.25
2020-09-18,11515.95
2020-09-21,11221.65
2020-09-22,11175.5
2020-09-23,11135.9
2020-09-24,10821.35
2020-09-25,11035.8
2020-09-28,11238.35
2020-09-29,11222.65
2020-09-30,11226.3
2020-10-01,11422.4
2020-10-05,11508.45
2020-10-06,11660.4
2020-10-07,11748.7
2020-10-08,11833.15
2020-10-09,11938.0
2020-10-12,11936.2
2020-10-13,11925.25
2020-10-14,11966.45
2020-10-15,11672.55
2020-10-16,11770.25
2020-10-19,11878.6
2020-10-20,11898.7
2020-10-21,11933.85
2020-10-22,11902.25
2020-10-23,11929.8
2020-10-26,11776.9
2020-10-27,11887.8
2020-10-28,11727.35
2020-10-29,11670.7
2020-10-30,11646.45
2020-11-02,11652.75
2020-11-03,11807.65
2020-11-04,11893.65
2020-11-05,12127.6
2020-11-06,12261.35
2020-11-09,12468.15
2020-11-10,12640.25
2020-11-11,12757.2
2020-11-12,12693.0
2020-11-13,12723.1
2020-11-17,12878.9
2020-11-18,12936.1
2020-11-19,12760.6
2020-11-20,12846.0
2020-11-23,12928.15
2020-11-24,13075.55
2020-11-25,12858.7
2020-11-26,13015.05
2020-11-27,12942.85
2020-12-01,13097.85
2020-12-02,13104.15
2020-12-03,13136.6
2020-12-04,13270.7
2020-12-07,13355.2
2020-12-08,13389.3
2020-12-09,13532.55
2020-12-10,13481.55
2020-12-11,13505.55
2020-12-14,13554.85
2020-12-15,13564.5
2020-12-16,13672.75
2020-12-17,13734.85
2020-12-18,13744.1
2020-12-21,13283.35
2020-12-22,13460.8
2020-12-23,13609.15
2020-12-24,13740.4
2020-12-28,13881.0
2020-12-29,13926.9
2020-12-30,13975.25
2020-12-31,13967.0
2021-01-01,14014.8
2021-01-04,14143.65
2021-01-05,14199.3
2021-01-06,14134.05
2021-01-07,14148.45
2021-01-08,14343.9
2021-01-11,14483.05
2021-01-12,14574.75
2021-01-13,14558.3
2021-01-14,14597.5
2021-01-15,14434.4
2021-01-18,14230.2
2021-01-19,14526.6
2021-01-20,14622.45
2021-01-21,14630.4
2021-01-22,14366.8
2021-01-25,14247.95
2021-01-27,13964.25
2021-01-28,13819.75
2021-01-29,13660.8
2021-02-01,14335.45
2021-02-02,14671.2
2021-02-03,14783.6
2021-02-04,14889.5
2021-02-05,14940.85
2021-02-08,15129.45
2021-02-09,15109.5
2021-02-10,15137.8
2021-02-11,15176.65
2021-02-12,15164.7
2021-02-15,15335.8
2021-02-16,15317.95
2021-02-17,15196.25
2021-02-18,15120.2
2021-02-19,15003.45
2021-02-22,14640.9
2021-02-23,14717.8
2021-02-25,15103.8
2021-02-26,14523.15
2021-03-01,14784.15
2021-03-02,14941.8
2021-03-03,15240.5
2021-03-04,15087.15
2021-03-05,14963.15
2021-03-08,14962.85
2021-03-09,15098.7
2021-03-10,15168.15
2021-03-12,15023.95
2021-03-15,14920.9
2021-03-16,14922.0
2021-03-17,14709.25
2021-03-18,14583.7
2021-03-19,14733.55
2021-03-22,14747.15
2021-03-23,14807.3
2021-03-24,14564.95
2021-03-25,14346.4
2021-03-26,14518.9
2021-03-30,14855.0
2021-03-31,14693.05
2021-04-01,14865.95
2021-04-05,14649.05
2021-04-06,14700.8
2021-04-07,14808.85
2021-04-08,14877.5
2021-04-09,14838.05
2021-04-12,14349.6
2021-04-13,14525.0
2021-04-15,14589.4
2021-04-16,14590.45
2021-04-19,14362.95
2021-04-20,14279.55
2021-04-22,14398.7
2021-04-23,14331.25
2021-04-26,14489.05
2021-04-27,14657.35
2021-04-28,14850.3
2021-04-29,14888.6
2021-04-30,14617.55
2021-05-03,14644.35
2021-05-04,14506.85
2021-05-05,14635.0
2021-05-06,14733.2
2021-05-07,14810.8
2021-05-10,14949.4
2021-05-11,14845.5
2021-05-12,14698.75
2021-05-14,14683.85
2021-05-17,14924.1
2021-05-18,15109.4
2021-05-19,15019.2
2021-05-20,14920.05
2021-05-21,15183.55
2021-05-24,15184.0
2021-05-25,15218.15
2021-05-26,15299.7
2021-05-27,15370.15
2021-05-28,15455.3
2021-05-31,15576.0
2021-06-01,15568.05
2021-06-02,15590.0
2021-06-03,15688.9
2021-06-04,15670.65
2021-06-07,15747.0
2021-06-08,15741.85
2021-06-09,15640.25
2021-06-10,15745.15
2021-06-11,15805.1
2021-06-14,15809.7
2021-06-15,15859.2
2021-06-16,15755.7
2021-06-17,15681.7
2021-06-18,15719.85
2021-06-21,15748.6
2021-06-22,15765.15
2021-06-23,15693.4
2021-06-24,15793.7
2021-06-25,15847.6
2021-06-28,15825.0
2021-06-29,15751.4
2021-06-30,15730.65
2021-07-01,15693.25
2021-07-02,15729.0
2021-07-05,15838.4
2021-07-06,15816.4
2021-07-07,15878.65
2021-07-08,15728.0
2021-07-09,15697.05
2021-07-12,15689.5
2021-07-13,15807.9
2021-07-14,15845.35
2021-07-15,15920.7
2021-07-16,15923.6
2021-07-19,15757.9
2021-07-20,15624.5
2021-07-22,15827.7
2021-07-23,15850.8
2021-07-26,15821.45
2021-07-27,15747.2
2021-07-28,15714.65
2021-07-29,15784.85
2021-07-30,15773.65
2021-08-02,15887.5
2021-08-03,16123.4
2021-08-04,16253.0
2021-08-05,16281.8
2021-08-06,16254.7
2021-08-09,16254.1
2021-08-10,16268.3
2021-08-11,16275.1
2021-08-12,16361.35
2021-08-13,16519.5
2021-08-16,16547.05
2021-08-17,16605.45
2021-08-18,16550.4
2021-08-20,16415.65
2021-08-23,16488.3
2021-08-24,16615.75
2021-08-25,16635.4
2021-08-26,16631.95
2021-08-27,16691.55
2021-08-30,16938.7
2021-08-31,17131.35
2021-09-01,17058.75
2021-09-02,17233.85
2021-09-03,17320.55
2021-09-06,17379.65
2021-09-07,17357.45
2021-09-08,17370.7
2021-09-09,17358.1
2021-09-13,17350.7
2021-09-14,17382.0
2021-09-15,17518.3
2021-09-16,17627.55
2021-09-17,17602.2
2021-09-20,17373.75
2021-09-21,17564.1
2021-09-22,17548.35
2021-09-23,17826.3
2021-09-24,17841.55
2021-09-27,17855.1
2021-09-28,17733.45
2021-09-29,17708.55
2021-09-30,17608.65
2021-10-01,17526.35
2021-10-04,17700.5
2021-10-05,17829.3
2021-10-06,17626.45
2021-10-07,17797.15
2021-10-08,17907.5
2021-10-11,17953.7
2021-10-12,18005.35
2021-10-13,18165.75
2021-10-14,18339.05
2021-10-18,18476.25
2021-10-19,18427.25
2021-10-20,18282.75
2021-10-21,18219.6
2021-10-22,18111.5
2021-10-25,18136.5
2021-10-26,18308.95
2021-10-27,18181.5
2021-10-28,17862.9
2021-10-29,17708.8
2021-11-01,17945.25
2021-11-02,17889.15
2021-11-03,17833.0
2021-11-08,18080.7
2021-11-09,18050.85
2021-11-10,18010.1
2021-11-11,17885.65
2021-11-12,18098.65
2021-11-15,18092.0
2021-11-16,17964.35
2021-11-17,17887.2
2021-11-18,17745.25
2021-11-22,17440.0
2021-11-23,17495.1
2021-11-24,17357.1
2021-11-25,17547.0
2021-11-26,17006.55
2021-11-29,17039.7
2021-11-30,16975.15
2021-12-01,17185.95
2021-12-02,17401.5
2021-12-03,17210.3
2021-12-06,16909.3
2021-12-07,17180.5
2021-12-08,17467.85
2021-12-09,17502.65
2021-12-10,17499.2
2021-12-13,17384.5
2021-12-14,17319.5
2021-12-15,17208.3
2021-12-16,17285.6
2021-12-17,16994.05
2021-12-20,16613.0
2021-12-21,16786.9
2021-12-22,16968.1
2021-12-23,17051.35
2021-12-24,16999.9
2021-12-27,17101.95
2021-12-28,17233.35
2021-12-29,17189.55
2021-12-30,17228.95
2021-12-31,17364.25
2022-01-03,17635.35
2022-01-04,17807.35
2022-01-05,17907.7
2022-01-06,17746.0
2022-01-07,17818.2
2022-01-10,18005.45
2022-01-11,18059.0
2022-01-12,18197.6
2022-01-13,18258.55
2022-01-14,18235.5
2022-01-17,18309.7
2022-01-18,18113.8
2022-01-19,17941.45
2022-01-20,17782.95
2022-01-21,17650.45
2022-01-24,17112.45
2022-01-25,17267.3
2022-01-27,17149.3
2022-01-28,17106.35
2022-01-31,17338.3
2022-02-01,17604.65
2022-02-02,17791.6
2022-02-03,17520.25
2022-02-04,17503.0
2022-02-07,17210.0
2022-02-08,17240.35
2022-02-09,17471.6
2022-02-10,17586.95
2022-02-11,17345.55
2022-02-14,16819.7
2022-02-15,17351.85
2022-02-16,17293.05
2022-02-17,17280.15
2022-02-18,17268.75
2022-02-21,17205.75
2022-02-22,17080.6
2022-02-23,17054.7
2022-02-24,16217.75
2022-02-25,16668.8
2022-02-28,16789.45
2022-03-02,16625.85
2022-03-03,16508.75
2022-03-04,16243.55
2022-03-07,15881.05
2022-03-08,16014.65
2022-03-09,16366.9
2022-03-10,16566.3
2022-03-11,16620.5
2022-03-14,16886.4
2022-03-15,16645.0
2022-03-16,16966.35
2022-03-17,17299.4
2022-03-21,17113.85
2022-03-22,17329.8
2022-03-23,17223.55
2022-03-24,17197.3
2022-03-25,17177.95
2022-03-28,17214.7
2022-03-29,17335.75
2022-03-30,17471.6
2022-03-31,17468.75
2022-04-01,17688.35
2022-04-04,18036.05
2022-04-05,17930.75
2022-04-06,17799.3
2022-04-07,17655.15
2022-04-08,17800.3
2022-04-11,17679.65
2022-04-12,17519.95
2022-04-13,17467.45
2022-04-18,17185.8
2022-04-19,16869.15
2022-04-20,17149.6
2022-04-21,17400.1
2022-04-22,17172.1
2022-04-25,16983.2
2022-04-26,17201.45
2022-04-27,17037.65
2022-04-28,17231.35
2022-04-29,17111.6
2022-05-02,17064.7
2022-05-04,16694.7
2022-05-05,16669.2
2022-05-06,16438.25
2022-05-09,16308.4
2022-05-10,16207.75
2022-05-11,16202.25
2022-05-12,15826.45
2022-05-13,15767.15
2022-05-16,15864.5
2022-05-17,16282.6
2022-05-18,16256.45
2022-05-19,15828.45
2022-05-20,16278.7
2022-05-23,16191.65
2022-05-24,16139.5
2022-05-25,16037.8
2022-05-26,16201.55
2022-05-27,16356.1
2022-05-30,16668.2
2022-05-31,16578.25
2022-06-01,16540.8
2022-06-02,16637.4
2022-06-03,16583.6
2022-06-06,16563.65
2022-06-07,16404.45
2022-06-08,16335.4
2022-06-09,16481.8
2022-06-10,16191.45
2022-06-13,15800.95
2022-06-14,15741.95
2022-06-15,15682.9
2022-06-16,15348.2
2022-06-17,15330.75
2022-06-20,15368.9
2022-06-21,15634.15
2022-06-22,15401.1
2022-06-23,15577.55
2022-06-24,15698.95
2022-06-27,15836.1
2022-06-28,15883.0
2022-06-29,15783.35
2022-06-30,15735.9
2022-07-01,15764.0
2022-07-04,15829.15
2022-07-05,15799.95
2022-07-06,16007.85
2022-07-07,16136.85
2022-07-08,16217.5
2022-07-11,16199.05
2022-07-12,16037.75
2022-07-13,15975.75
2022-07-14,15947.95
2022-07-15,16052.85
2022-07-18,16281.4
2022-07-19,16329.3
2022-07-20,16495.8
2022-07-21,16609.8
2022-07-22,16714.3
2022-07-25,16610.05
2022-07-26,16466.55
2022-07-27,16642.75
2022-07-28,16922.05
2022-07-29,17157.95
2022-08-01,17332.3
2022-08-02,17294.85
2022-08-03,17392.9
2022-08-04,17364.0
2022-08-05,17389.05
2022-08-08,17527.85
2022-08-10,17523.75
2022-08-11,17638.65
2022-08-12,17698.65
2022-08-16,17828.3
2022-08-17,17930.95
2022-08-18,17964.45
2022-08-19,17726.95
2022-08-22,17494.35
2022-08-23,17623.35
2022-08-24,17607.55
2022-08-25,17508.2
2022-08-26,17582.9
2022-08-29,17339.1
2022-08-30,17744.2
2022-09-01,17563.25
2022-09-02,17527.85
2022-09-05,17653.9
2022-09-06,17651.6
2022-09-07,17629.5
2022-09-08,17800.1
2022-09-09,17829.3
2022-09-12,17931.6
2022-09-13,18066.5
2022-09-14,18000.65
2022-09-15,17872.3
2022-09-16,17550.1
2022-09-19,17631.85
2022-09-20,17791.25
2022-09-21,17715.9
2022-09-22,17635.95
2022-09-23,17332.25
2022-09-26,17027.85
2022-09-27,17043.45
2022-09-28,16826.15
2022-09-29,16842.9
2022-09-30,17107.2
2022-10-03,16876.0
2022-10-04,17277.45
2022-10-06,17317.0
2022-10-07,17316.15
2022-10-10,17252.45
2022-10-11,16964.15
2022-10-12,17129.05
2022-10-13,17017.8
2022-10-14,17200.35
2022-10-17,17320.55
2022-10-18,17490.6
2022-10-19,17518.85
2022-10-20,17565.25
2022-10-21,17583.75
2022-10-25,17642.65
2022-10-27,17758.9
2022-10-28,17795.95
2022-10-31,18015.7
2022-11-01,18142.75
2022-11-02,18072.1
2022-11-03,18048.05
2022-11-04,18127.9
2022-11-07,18203.35
2022-11-09,18121.05
2022-11-10,18036.8
2022-11-11,18355.3
2022-11-14,18320.25
2022-11-15,18421.55
2022-11-16,18401.35
2022-11-17,18333.95
2022-11-18,18304.35
2022-11-21,18157.95
2022-11-22,18251.5
2022-11-23,18254.1
2022-11-24,18510.85
2022-11-25,18498.4
2022-11-28,18553.4
2022-11-29,18603.6
2022-11-30,18776.95
2022-12-01,18800.95
2022-12-02,18705.2
2022-12-05,18694.05
2022-12-06,18647.8
2022-12-07,18550.75
2022-12-08,18614.4
2022-12-09,18493.25
2022-12-12,18494.7
2022-12-13,18596.75
2022-12-14,18643.0
2022-12-15,18399.75
2022-12-16,18270.1
2022-12-19,18426.2
2022-12-20,18385.85
2022-12-21,18207.55
2022-12-22,18114.7
2022-12-23,17824.1
2022-12-26,18009.6
2022-12-27,18136.0
2022-12-28,18106.9
2022-12-29,18210.4
2022-12-30,18117.05
2023-01-02,18207.1
2023-01-03,18234.3
2023-01-04,18036.85
2023-01-05,17999.8
2023-01-06,17865.85
2023-01-09,18088.75
2023-01-10,17925.35
2023-01-11,17888.4
2023-01-12,17866.0
2023-01-13,17950.5
2023-01-16,17891.7
2023-01-17,18056.8
2023-01-18,18163.8
2023-01-19,18089.05
2023-01-20,18027.3
2023-01-23,18104.95
2023-01-24,18101.15
2023-01-25,17910.05
2023-01-27,17607.9
2023-01-30,17667.25
2023-01-31,17682.55
2023-02-01,17605.4
2023-02-02,17611.75
2023-02-03,17830.8
2023-02-06,17761.2
2023-02-07,17720.4
2023-02-08,17862.5
2023-02-09,17897.1
2023-02-10,17843.35
2023-02-13,17764.55
2023-02-14,17921.85
2023-02-15,18023.2
2023-02-16,18015.25
2023-02-17,17942.6
2023-02-20,17847.7
2023-02-21,17842.1
2023-02-22,17552.5
2023-02-23,17523.8
2023-02-24,17465.45
2023-02-27,17406.35
2023-02-28,17317.2
2023-03-01,17457.85
2023-03-02,17318.65
2023-03-03,17592.3
2023-03-06,17719.85
2023-03-08,17751.5
2023-03-09,17582.8
2023-03-10,17418.6
2023-03-13,17184.6
2023-03-14,17068.65
2023-03-15,16973.85
2023-03-16,17010.15
2023-03-17,17123.7
2023-03-20,17003.45
2023-03-21,17106.95
2023-03-22,17142.75
2023-03-23,17068.45
2023-03-24,16932.6
2023-03-27,16963.45
2023-03-28,16956.85
2023-03-29,17116.35
2023-03-31,17358.3
2023-04-03,17399.7
2023-04-05,17561.0
2023-04-06,17602.0
2023-04-10,17613.05
2023-04-11,17722.25
2023-04-12,17817.9
2023-04-13,17828.15
2023-04-17,17704.1
2023-04-18,17661.55
2023-04-19,17610.2
2023-04-20,17623.9
2023-04-21,17618.9
2023-04-24,17748.0
2023-04-25,17761.95
2023-04-26,17817.95
2023-04-27,17923.2
2023-04-28,18048.9
2023-05-02,18136.05
2023-05-03,18082.7
2023-05-04,18238.6
2023-05-05,18069.95
2023-05-08,18269.75
2023-05-09,18258.3
2023-05-10,18311.1
2023-05-11,18304.5
2023-05-12,18312.2
2023-05-15,18384.6
2023-05-16,18276.75
2023-05-17,18197.95
2023-05-18,18134.65
2023-05-19,18205.45
2023-05-22,18303.3
2023-05-23,18333.75
2023-05-24,18287.0
2023-05-25,18335.9
2023-05-26,18491.9
2023-05-29,18601.1
2023-05-30,18639.95
2023-05-31,18521.3
2023-06-01,18486.1
2023-06-02,18525.85
2023-06-05,18599.9
2023-06-06,18617.1
2023-06-07,18730.35
2023-06-08,18646.9
2023-06-09,18567.3
2023-06-12,18614.9
2023-06-13,18718.65
2023-06-14,18749.65
2023-06-15,18682.15
2023-06-16,18823.6
2023-06-19,18754.2
2023-06-20,18833.7
2023-06-21,18862.1
2023-06-22,18779.35
2023-06-23,18668.55
2023-06-26,18694.7
2023-06-27,18818.6
2023-06-28,18991.9
2023-06-30,19183.2
2023-07-03,19330.65
2023-07-04,19385.55
2023-07-05,19415.3
2023-07-06,19486.25
2023-07-07,19324.65
2023-07-10,19367.85
2023-07-11,19448.15
2023-07-12,19384.75
2023-07-13,19443.2
2023-07-14,19587.35
2023-07-17,19719.1
2023-07-18,19751.55
2023-07-19,19847.15
2023-07-20,19969.95
2023-07-21,19780.9
2023-07-24,19665.4
2023-07-25,19678.85
2023-07-26,19773.1
2023-07-27,19700.2
2023-07-28,19638.0
2023-07-31,19742.5
2023-08-01,19736.1
2023-08-02,19514.8
2023-08-03,19394.45
2023-08-04,19510.05
2023-08-07,19597.95
2023-08-08,19570.8
2023-08-09,19630.95
2023-08-10,19549.2
2023-08-11,19424.25
2023-08-14,19413.65
2023-08-16,19447.0
2023-08-17,19346.2
2023-08-18,19281.5
2023-08-21,19380.6
2023-08-22,19390.05
2023-08-23,19441.55
2023-08-24,19380.4
2023-08-25,19244.3
2023-08-28,19302.65
2023-08-29,19352.95
2023-08-30,19340.05
2023-08-31,19279.55
2023-09-01,19423.35
2023-09-04,19535.4
2023-09-05,19577.65
2023-09-06,19618.9
2023-09-07,19723.25
2023-09-08,19820.5
2023-09-11,20000.0
2023-09-12,19985.65
2023-09-13,20063.35
2023-09-14,20101.85
2023-09-15,20169.0
2023-09-18,20123.65
2023-09-20,19909.55
2023-09-21,19748.85
2023-09-22,19684.6
2023-09-25,19674.85
2023-09-26,19673.6
2023-09-27,19728.2
2023-09-28,19553.3
2023-09-29,19638.2
2023-10-03,19522.95
2023-10-04,19446.15
2023-10-05,19546.6
2023-10-06,19649.9
2023-10-09,19497.5
2023-10-10,19691.5
2023-10-11,19808.5
2023-10-12,19782.9
2023-10-13,19730.95
2023-10-16,19730.95
2023-10-17,19818.35
2023-10-18,19668.25
2023-10-19,19611.9
2023-10-20,19541.75
2023-10-23,19278.45
2023-10-25,19125.65
2023-10-26,18848.5
2023-10-27,19060.5
2023-10-30,19148.85
2023-10-31,19086.55
2023-11-01,18990.4
2023-11-02,19144.85
2023-11-03,19226.05
2023-11-06,19411.85
2023-11-07,19417.2
2023-11-08,19436.45
2023-11-09,19404.0
2023-11-10,19443.45
2023-11-13,19440.15
2023-11-15,19676.8
2023-11-16,19761.15
2023-11-17,19719.7
2023-11-20,19693.65
2023-11-21,19780.8
2023-11-22,19810.6
2023-11-23,19811.0
2023-11-24,19788.7
2023-11-28,19908.45
2023-11-29,20096.2
2023-11-30,20127.2
2023-12-01,20255.75
2023-12-04,20686.8
2023-12-05,20856.7
2023-12-06,20935.9
2023-12-07,20916.1
2023-12-08,20972.1
2023-12-11,20992.8
2023-12-12,20900.4
2023-12-13,20937.45
2023-12-14,21195.25
2023-12-15,21448.7
2023-12-18,21410.8
2023-12-19,21446.0
2023-12-20,21101.5
2023-12-21,21283.0
2023-12-22,21332.35
2023-12-26,21454.15
2023-12-27,21648.95
2023-12-28,21773.7
2023-12-29,21728.3
2024-01-01,21689.45
2024-01-02,21661.5
2024-01-03,21523.7
2024-01-04,21669.6
2024-01-05,21709.55
2024-01-08,21511.35
2024-01-09,21551.95
2024-01-10,21625.4
2024-01-11,21669.4
2024-01-12,21908.25
2024-01-15,22109.8
2024-01-16,22031.6
2024-01-17,21577.25
2024-01-18,21477.25
2024-01-19,21638.2
2024-01-20,21586.95
2024-01-23,21243.05
2024-01-24,21460.7
2024-01-25,21370.75
2024-01-29,21744.8
2024-01-30,21530.55
2024-01-31,21708.3
2024-02-01,21690.3
2024-02-02,21853.3
2024-02-05,21761.3
2024-02-06,21938.8
2024-02-07,21949.8
2024-02-08,21759.7
2024-02-09,21786.0
2024-02-12,21612.6
2024-02-13,21728.0
2024-02-14,21848.7
2024-02-15,21927.05
2024-02-16,22033.5
2024-02-19,22116.95
2024-02-20,22208.15
2024-02-21,22028.75
2024-02-22,22216.9
2024-02-23,22194.25
2024-02-26,22117.15
2024-02-27,22194.2
2024-02-28,21926.25
2024-02-29,22042.05
2024-03-01,22326.05
2024-03-04,22397.65
2024-03-05,22358.5
2024-03-06,22480.05
2024-03-07,22483.5
2024-03-11,22319.85
2024-03-12,22333.7
2024-03-13,21981.05
2024-03-14,22153.05
2024-03-15,21996.35
2024-03-18,22051.5
2024-03-19,21810.35
2024-03-20,21855.1
2024-03-21,22014.6
2024-03-22,22080.8
2024-03-26,22018.25
2024-03-27,22147.2
2024-03-28,22343.1
2024-04-01,22469.05
2024-04-02,22464.3
2024-04-03,22445.55
2024-04-04,22541.2
2024-04-05,22523.4
2024-04-08,22661.0
2024-04-09,22642.05
2024-04-10,22735.05
2024-04-12,22519.4
2024-04-15,22277.45
2024-04-16,22177.45
2024-04-18,22045.75
2024-04-19,22149.7
2024-04-22,22370.5
2024-04-23,22361.0
2024-04-24,22412.2
2024-04-25,22559.25
2024-04-26,22450.2
2024-04-29,22633.15
2024-04-30,22587.75
2024-05-02,22656.75
2024-05-03,22456.7
2024-05-06,22458.0
2024-05-07,22304.5
2024-05-08,22306.75
2024-05-09,21968.15
2024-05-10,22054.0
2024-05-13,22119.4
2024-05-14,22223.8
2024-05-15,22210.4
2024-05-16,22392.35
2024-05-17,22465.55
2024-05-21,22507.55
2024-05-22,22620.5
2024-05-23,22951.0
2024-05-24,22952.0
2024-05-27,22931.05
